date,Region,mean_daily_site_volume,median_daily_site_volume,total_daily_site_volume,n_sites
2022-03-06,IRE3,16583.137931034482,16398.0,480911,29
2022-03-06,NCITY,14867.32,13540.5,2973464,200
2022-03-06,SCITY,12838.418918918918,13122.5,1900086,148
2022-03-06,WCITY1,14467.225,13001.5,1736067,120
2022-03-07,CCITY,16182.858333333334,14455.0,1941943,120
2022-03-07,DCC1,21899.585714285713,17381.5,1532971,70
2022-03-07,IRE,19487.53431372549,17021.0,3975457,204
2022-03-07,IRE3,18169.655172413793,18796.0,526920,29
2022-03-07,NCITY,17358.705,15370.0,3471741,200
2022-03-07,SCITY,14398.425675675675,15463.0,2130967,148
2022-03-07,WCITY1,16718.366666666665,15380.0,2006204,120
2022-03-08,CCITY,16787.85,15656.5,2014542,120
2022-03-08,DCC1,22258.3,17792.0,1558081,70
2022-03-08,IRE,19761.482926829267,17417.0,4051104,205
2022-03-08,IRE3,18544.172413793105,16747.0,537781,29
2022-03-08,NCITY,17675.54,15846.5,3535108,200
2022-03-08,SCITY,15106.506666666666,15632.0,2265976,150
2022-03-08,WCITY1,16955.125,15443.5,2034615,120
2022-03-09,CCITY,16932.02479338843,16560.0,2048775,121
2022-03-09,DCC1,22055.057142857142,17621.5,1543854,70
2022-03-09,IRE,19887.615763546797,17325.0,4037186,203
2022-03-09,IRE3,18166.379310344826,17019.0,526825,29
2022-03-09,NCITY,17847.73,16136.0,3569546,200
2022-03-09,SCITY,15377.366666666667,15925.5,2306605,150
2022-03-09,WCITY1,17076.85,15196.0,2049222,120
2022-03-10,CCITY,17567.344262295082,16900.0,2143216,122
2022-03-10,DCC1,23133.714285714286,18484.5,1619360,70
2022-03-10,IRE,20867.23267326733,18134.0,4215181,202
2022-03-10,IRE3,19034.862068965518,18097.0,552011,29
2022-03-10,NCITY,18380.25,16780.5,3676050,200
2022-03-10,SCITY,15707.206666666667,16507.5,2356081,150
2022-03-10,WCITY1,17585.691666666666,15899.5,2110283,120
2022-03-11,CCITY,18721.633333333335,17594.5,2246596,120
2022-03-11,DCC1,24084.91304347826,20349.0,1661859,69
2022-03-11,IRE,20769.569306930694,18151.5,4195453,202
2022-03-11,IRE3,19417.344827586207,18516.0,563103,29
2022-03-11,NCITY,18943.355,16896.0,3788671,200
2022-03-11,SCITY,16259.960264900663,16960.0,2455254,151
2022-03-11,WCITY1,18087.75,16086.0,2170530,120
2022-03-12,CCITY,17368.083333333332,15965.5,2084170,120
2022-03-12,DCC1,20379.855072463768,15800.0,1406210,69
2022-03-12,IRE,17734.361386138615,15948.0,3582341,202
2022-03-12,IRE3,17888.379310344826,17111.0,518763,29
2022-03-12,NCITY,16489.41,15063.0,3297882,200
2022-03-12,SCITY,14541.326666666666,14305.5,2181199,150
2022-03-12,WCITY1,15635.933333333332,14739.0,1876312,120
2022-03-13,CCITY,14632.833333333334,12540.5,1755940,120
2022-03-13,DCC1,18242.057971014492,14085.0,1258702,69
2022-03-13,IRE,15738.737623762376,13705.0,3179225,202
2022-03-13,IRE3,15979.689655172413,15839.0,463411,29
2022-03-13,NCITY,14655.465,13103.5,2931093,200
2022-03-13,SCITY,12323.08,12107.5,1848462,150
2022-03-13,WCITY1,13826.066666666668,12677.5,1659128,120
2022-03-14,CCITY,16266.396694214876,14365.0,1968234,121
2022-03-14,DCC1,21851.943661971833,16828.0,1551488,71
2022-03-14,IRE,19178.541463414633,16818.0,3931601,205
2022-03-14,IRE3,18106.275862068964,16599.0,525082,29
2022-03-14,NCITY,17444.905472636816,15840.0,3506426,201
2022-03-14,SCITY,14288.953333333333,15060.0,2143343,150
2022-03-14,WCITY1,16600.133333333335,15046.5,1992016,120
2022-03-15,CCITY,16850.291666666668,15377.5,2022035,120
2022-03-15,DCC1,22242.257142857143,17966.5,1556958,70
2022-03-15,IRE,19644.386473429953,17246.0,4066388,207
2022-03-15,IRE3,18716.03448275862,17108.0,542765,29
2022-03-15,NCITY,17759.890547263683,15996.0,3569738,201
2022-03-15,SCITY,14787.08,15857.0,2218062,150
2022-03-15,WCITY1,16884.083333333332,15476.5,2026090,120
2022-03-16,CCITY,18028.466666666667,16904.5,2163416,120
2022-03-16,DCC1,24118.536231884056,20579.0,1664179,69
2022-03-16,IRE,20791.18137254902,18106.0,4241401,204
2022-03-16,IRE3,19653.206896551725,17817.0,569943,29
2022-03-16,NCITY,18729.99502487562,16875.0,3764729,201
2022-03-16,SCITY,15854.885906040268,16423.0,2362378,149
2022-03-16,WCITY1,18041.566666666666,16339.0,2164988,120
2022-03-17,CCITY,12405.941666666668,10815.5,1488713,120
2022-03-17,DCC1,15931.130434782608,12959.0,1099248,69
2022-03-17,IRE,13270.81862745098,11500.5,2707247,204
2022-03-17,IRE3,13550.862068965518,13084.0,392975,29
2022-03-17,NCITY,13282.333333333334,11900.0,2669749,201
2022-03-17,SCITY,10958.48322147651,11198.0,1632814,149
2022-03-17,WCITY1,12515.816666666668,11689.0,1501898,120
2022-03-18,CCITY,15336.166666666666,13355.0,1840340,120
2022-03-18,DCC1,18097.36231884058,15212.0,1248718,69
2022-03-18,IRE,15420.39705882353,13496.5,3145761,204
2022-03-18,IRE3,15715.896551724138,15920.0,455761,29
2022-03-18,NCITY,14819.288557213931,13425.0,2978677,201
2022-03-18,SCITY,12332.557046979866,12637.0,1837551,149
2022-03-18,WCITY1,13817.458333333334,12460.0,1658095,120
2022-03-19,CCITY,16190.533333333333,14187.0,1942864,120
2022-03-19,DCC1,18866.44927536232,16089.0,1301785,69
2022-03-19,IRE,15929.529411764706,14268.5,3249624,204
2022-03-19,IRE3,17165.51724137931,17859.0,497800,29
2022-03-19,NCITY,15312.084577114429,13642.0,3077729,201
2022-03-19,SCITY,13234.187919463087,13843.0,1971894,149
2022-03-19,WCITY1,14427.691666666668,13250.5,1731323,120
2022-03-20,CCITY,14513.55,12504.0,1741626,120
2022-03-20,DCC1,18235.0,14948.0,1258215,69
2022-03-20,IRE,15363.421568627451,13392.0,3134138,204
2022-03-20,IRE3,16122.068965517241,16303.0,467540,29
2022-03-20,NCITY,14797.189054726368,13274.0,2974235,201
2022-03-20,SCITY,12157.194630872484,12226.0,1811422,149
2022-03-20,WCITY1,13608.6,12593.5,1633032,120
2022-03-21,CCITY,15619.311475409837,13937.5,1905556,122
2022-03-21,DCC1,21835.971014492752,17514.0,1506682,69
2022-03-21,IRE,18872.239024390245,16515.0,3868809,205
2022-03-21,IRE3,17798.96551724138,16551.0,516170,29
2022-03-21,NCITY,17090.87064676617,15144.0,3435265,201
2022-03-21,SCITY,13661.874172185431,14554.0,2062943,151
2022-03-21,WCITY1,16383.766666666666,15153.5,1966052,120
2022-03-22,CCITY,16300.454545454546,14991.0,1972355,121
2022-03-22,DCC1,22260.565217391304,18448.0,1535979,69
2022-03-22,IRE,19756.582524271846,17145.5,4069856,206
2022-03-22,IRE3,18499.96551724138,17085.0,536499,29
2022-03-22,NCITY,17729.6815920398,15839.0,3563666,201
2022-03-22,SCITY,14657.778523489933,14931.0,2184009,149
2022-03-22,WCITY1,16715.008333333335,15400.0,2005801,120
2022-03-23,CCITY,16981.166666666668,15966.5,2037740,120
2022-03-23,DCC1,22810.898550724636,19282.0,1573952,69
2022-03-23,IRE,20643.848039215685,17713.0,4211345,204
2022-03-23,IRE3,18858.655172413793,17168.0,546901,29
2022-03-23,NCITY,18021.457711442785,16943.0,3622313,201
2022-03-23,SCITY,15362.837837837838,16393.0,2273700,148
2022-03-23,WCITY1,16902.3,15211.5,2028276,120
2022-03-24,CCITY,17881.233333333334,16790.0,2145748,120
2022-03-24,DCC1,23041.55072463768,19283.0,1589867,69
2022-03-24,IRE,20730.266990291264,17990.5,4270435,206
2022-03-24,IRE3,19288.96551724138,17894.0,559380,29
2022-03-24,NCITY,18348.910447761195,16837.0,3688131,201
2022-03-24,SCITY,15703.120805369128,16882.0,2339765,149
2022-03-24,WCITY1,17393.533333333333,15741.5,2087224,120
2022-03-25,CCITY,18795.758333333335,17421.5,2255491,120
2022-03-25,DCC1,24266.463768115944,20515.0,1674386,69
2022-03-25,IRE,21081.66176470588,18225.0,4300659,204
2022-03-25,IRE3,19742.58620689655,20138.0,572535,29
2022-03-25,NCITY,19082.268656716416,16800.0,3835536,201
2022-03-25,SCITY,16280.154362416108,16987.0,2425743,149
2022-03-25,WCITY1,17467.825,16384.5,2096139,120
2022-03-26,CCITY,17369.9,15940.0,2084388,120
2022-03-26,DCC1,21306.695652173912,17647.0,1470162,69
2022-03-26,IRE,18826.37745098039,16794.5,3840581,204
2022-03-26,IRE3,18992.827586206895,20150.0,550792,29
2022-03-26,NCITY,17131.7960199005,15785.0,3443491,201
2022-03-26,SCITY,15140.31543624161,16041.0,2255907,149
2022-03-26,WCITY1,16413.316666666666,14994.0,1969598,120
2022-03-27,CCITY,14450.108333333334,12643.5,1734013,120
2022-03-27,DCC1,19290.840579710144,15991.0,1331068,69
2022-03-27,IRE,17264.00980392157,14830.5,3521858,204
2022-03-27,IRE3,16942.03448275862,17116.0,491319,29
2022-03-27,NCITY,15427.273631840795,13810.0,3100882,201
2022-03-27,SCITY,12834.574324324325,13370.5,1899517,148
2022-03-27,WCITY1,14501.541666666666,13351.0,1740185,120
2022-03-28,CCITY,15882.196721311475,14358.5,1937628,122
2022-03-28,DCC1,22397.057971014492,17978.0,1545397,69
2022-03-28,IRE,19569.631067961163,17170.5,4031344,206
2022-03-28,IRE3,18191.48275862069,19533.0,527553,29
2022-03-28,NCITY,17374.13930348259,16064.0,3492202,201
2022-03-28,SCITY,14352.736486486487,15394.0,2124205,148
2022-03-28,WCITY1,16365.8,14765.0,1963896,120
2022-03-29,CCITY,16850.595041322315,15622.0,2038922,121
2022-03-29,DCC1,22549.217391304348,18622.0,1555896,69
2022-03-29,IRE,20344.22926829268,17677.0,4170567,205
2022-03-29,IRE3,18536.655172413793,18841.0,537563,29
2022-03-29,NCITY,17882.8407960199,16337.0,3594451,201
2022-03-29,SCITY,15505.587837837838,16442.5,2294827,148
2022-03-29,WCITY1,16864.091666666667,15506.0,2023691,120
2022-03-30,CCITY,17136.9173553719,16227.0,2073567,121
2022-03-30,DCC1,22642.1884057971,17244.0,1562311,69
2022-03-30,IRE,20640.92156862745,17903.0,4210748,204
2022-03-30,IRE3,18441.379310344826,19595.0,534800,29
2022-03-30,NCITY,18116.825870646768,16211.0,3641482,201
2022-03-30,SCITY,15637.429530201342,16017.0,2329977,149
2022-03-30,WCITY1,17143.666666666668,15530.0,2057240,120
2022-03-31,CCITY,17694.760330578512,17136.0,2141066,121
2022-03-31,DCC1,23755.492753623188,19792.0,1639129,69
2022-03-31,IRE,21009.392156862745,18443.5,4285916,204
2022-03-31,IRE3,19649.862068965518,21333.0,569846,29
2022-03-31,NCITY,18584.412935323384,16764.0,3735467,201
2022-03-31,SCITY,16192.72972972973,17108.0,2396524,148
2022-03-31,WCITY1,17770.058333333334,15717.5,2132407,120
2022-04-01,CCITY,18645.363636363636,17606.0,2256089,121
2022-04-01,DCC1,24497.014492753624,20385.0,1690294,69
2022-04-01,IRE,21193.514705882353,18572.5,4323477,204
2022-04-01,IRE3,19997.137931034482,18784.0,579917,29
2022-04-01,NCITY,18900.855721393036,16630.0,3799072,201
2022-04-01,SCITY,16754.324324324323,17465.0,2479640,148
2022-04-01,WCITY1,17750.25,16288.0,2130030,120
2022-04-02,CCITY,16752.30578512397,15013.0,2027029,121
2022-04-02,DCC1,20988.420289855072,16470.0,1448201,69
2022-04-02,IRE,18424.495098039217,16253.0,3758597,204
2022-04-02,IRE3,18852.862068965518,19759.0,546733,29
2022-04-02,NCITY,16889.99502487562,15075.0,3394889,201
2022-04-02,SCITY,14878.06081081081,15385.0,2201953,148
2022-04-02,WCITY1,16140.633333333333,14680.0,1936876,120
2022-04-03,CCITY,14945.438016528926,12805.0,1808398,121
2022-04-03,DCC1,19399.492753623188,14977.0,1338565,69
2022-04-03,IRE,16698.602941176472,14211.5,3406515,204
2022-04-03,IRE3,15582.103448275862,15882.0,451881,29
2022-04-03,NCITY,15157.034825870647,13493.0,3046564,201
2022-04-03,SCITY,13187.378378378378,13765.5,1951732,148
2022-04-03,WCITY1,14321.883333333333,13280.5,1718626,120
2022-04-04,CCITY,16052.801652892562,14531.0,1942389,121
2022-04-04,DCC1,22465.657142857144,17183.0,1572596,70
2022-04-04,IRE,19608.06862745098,17276.0,4000046,204
2022-04-04,IRE3,17936.51724137931,18779.0,520159,29
2022-04-04,NCITY,17416.830845771143,15442.0,3500783,201
2022-04-04,SCITY,14470.771812080537,15275.0,2156145,149
2022-04-04,WCITY1,16433.85,14553.5,1972062,120
2022-04-05,CCITY,16895.05,15606.0,2027406,120
2022-04-05,DCC1,23187.927536231884,18601.0,1599967,69
2022-04-05,IRE,20553.029411764706,17893.0,4192818,204
2022-04-05,IRE3,18679.310344827587,19517.0,541700,29
2022-04-05,NCITY,17838.99502487562,16222.0,3585638,201
2022-04-05,SCITY,15105.724832214764,15717.0,2250753,149
2022-04-05,WCITY1,16822.016666666666,15239.0,2018642,120
2022-04-06,CCITY,17324.283333333333,16683.5,2078914,120
2022-04-06,DCC1,23634.27536231884,19009.0,1630765,69
2022-04-06,IRE,21101.93137254902,18556.5,4304794,204
2022-04-06,IRE3,19240.724137931036,20105.0,557981,29
2022-04-06,NCITY,18205.432835820895,16388.0,3659292,201
2022-04-06,SCITY,15940.859060402685,16592.0,2375188,149
2022-04-06,WCITY1,17356.366666666665,15226.5,2082764,120
2022-04-07,CCITY,18087.766666666666,17453.0,2170532,120
2022-04-07,DCC1,23960.585714285713,18632.0,1677241,70
2022-04-07,IRE,21252.651960784315,18436.0,4335541,204
2022-04-07,IRE3,19682.310344827587,20421.0,570787,29
2022-04-07,NCITY,18553.646766169153,16468.0,3729283,201
2022-04-07,SCITY,16335.604026845638,17045.0,2434005,149
2022-04-07,WCITY1,17593.633333333335,15819.0,2111236,120
2022-04-08,CCITY,18762.15,18208.5,2251458,120
2022-04-08,DCC1,24179.7,18918.0,1692579,70
2022-04-08,IRE,21256.049019607843,18634.5,4336234,204
2022-04-08,IRE3,20347.03448275862,21222.0,590064,29
2022-04-08,NCITY,18930.567164179105,16852.0,3805044,201
2022-04-08,SCITY,16387.053333333333,17574.0,2458058,150
2022-04-08,WCITY1,18299.908333333333,16155.5,2195989,120
2022-04-09,CCITY,17075.758333333335,14943.5,2049091,120
2022-04-09,DCC1,21295.130434782608,16877.0,1469364,69
2022-04-09,IRE,18351.475490196077,15993.0,3743701,204
2022-04-09,IRE3,18570.068965517243,19710.0,538532,29
2022-04-09,NCITY,16700.18905472637,14811.0,3356738,201
2022-04-09,SCITY,14576.26845637584,15301.0,2171864,149
2022-04-09,WCITY1,15886.058333333332,14582.0,1906327,120
2022-04-10,CCITY,14780.416666666666,13061.5,1773650,120
2022-04-10,DCC1,18768.72463768116,14765.0,1295042,69
2022-04-10,IRE,15726.161764705883,13825.5,3208137,204
2022-04-10,IRE3,15363.896551724138,15205.0,445553,29
2022-04-10,NCITY,14943.651741293532,13478.0,3003674,201
2022-04-10,SCITY,12613.456375838927,12351.0,1879405,149
2022-04-10,WCITY1,14057.925,12750.0,1686951,120
2022-04-11,CCITY,16095.183333333332,14646.5,1931422,120
2022-04-11,DCC1,22298.289855072464,18784.0,1538582,69
2022-04-11,IRE,17863.279411764706,15717.5,3644109,204
2022-04-11,IRE3,16005.92857142857,15156.5,448166,28
2022-04-11,NCITY,15623.268656716418,13499.0,3140277,201
2022-04-11,SCITY,13354.0,13090.0,1989746,149
2022-04-11,WCITY1,15769.541666666666,13681.0,1892345,120
2022-04-12,CCITY,16883.05,15945.5,2025966,120
2022-04-12,DCC1,22669.695652173912,18322.0,1564209,69
2022-04-12,IRE,18761.231527093598,15939.0,3808530,203
2022-04-12,IRE3,15808.42857142857,13647.5,442636,28
2022-04-12,NCITY,16757.420792079207,14296.0,3384999,202
2022-04-12,SCITY,14216.053333333333,14182.0,2132408,150
2022-04-12,WCITY1,16238.133333333333,13973.0,1948576,120
2022-04-13,CCITY,17642.366666666665,16066.5,2117084,120
2022-04-13,DCC1,23831.695652173912,19448.0,1644387,69
2022-04-13,IRE,20004.147058823528,17195.5,4080846,204
2022-04-13,IRE3,18495.814814814814,17892.0,499387,27
2022-04-13,NCITY,18157.505,15920.0,3631501,200
2022-04-13,SCITY,15308.053691275169,15848.0,2280900,149
2022-04-13,WCITY1,17052.008333333335,15822.5,2046241,120
2022-04-14,CCITY,17093.675,15231.0,2051241,120
2022-04-14,DCC1,23608.246376811596,17228.0,1628969,69
2022-04-14,IRE,14889.426470588236,7109.0,3037443,204
2022-04-14,IRE3,4755.407407407408,3985.0,128396,27
2022-04-14,NCITY,15352.615,10050.5,3070523,200
2022-04-14,SCITY,14067.328859060402,12986.0,2096032,149
2022-04-14,WCITY1,14805.958333333334,13640.5,1776715,120
2022-04-15,CCITY,17079.414414414416,14702.0,1895815,111
2022-04-15,DCC1,23011.076923076922,18288.0,1495720,65
2022-04-15,IRE,22536.554545454546,21945.5,2479021,110
2022-04-15,IRE3,29575.0,29575.0,29575,1
2022-04-15,NCITY,21367.072580645163,20221.0,2649517,124
2022-04-15,SCITY,16426.442477876106,16912.0,1856188,113
2022-04-15,WCITY1,16991.75,15557.5,1563241,92
2022-04-16,CCITY,15623.36036036036,13311.0,1734193,111
2022-04-16,DCC1,19648.323076923076,15170.0,1277141,65
2022-04-16,IRE,19877.945454545454,18799.5,2186574,110
2022-04-16,IRE3,28693.0,28693.0,28693,1
2022-04-16,NCITY,18622.032258064515,16987.5,2309132,124
2022-04-16,SCITY,14406.840707964602,15322.0,1627973,113
2022-04-16,WCITY1,15376.032608695652,13714.5,1414595,92
2022-04-17,CCITY,12861.144144144144,11217.0,1427587,111
2022-04-17,DCC1,16048.23076923077,12769.0,1043135,65
2022-04-17,IRE,15192.50909090909,14538.5,1671176,110
2022-04-17,IRE3,23998.0,23998.0,23998,1
2022-04-17,NCITY,15655.935483870968,13695.5,1941336,124
2022-04-17,SCITY,11807.893805309735,12235.0,1334292,113
2022-04-17,WCITY1,13334.58695652174,11494.5,1226782,92
2022-04-18,CCITY,13052.531531531531,10949.0,1448831,111
2022-04-18,DCC1,18254.815384615384,13317.0,1186563,65
2022-04-18,IRE,17441.20909090909,16563.0,1918533,110
2022-04-18,IRE3,26142.0,26142.0,26142,1
2022-04-18,NCITY,16711.717741935485,15033.0,2072253,124
2022-04-18,SCITY,11980.79646017699,12626.0,1353830,113
2022-04-18,WCITY1,13419.141304347826,11979.5,1234561,92
2022-04-19,CCITY,16069.351351351352,14260.0,1783698,111
2022-04-19,DCC1,23420.4,18024.0,1522326,65
2022-04-19,IRE,23125.063636363637,21340.5,2543757,110
2022-04-19,IRE3,28732.0,28732.0,28732,1
2022-04-19,NCITY,20879.516129032258,19715.0,2589060,124
2022-04-19,SCITY,15705.424778761062,16940.0,1774713,113
2022-04-19,WCITY1,17465.315217391304,15819.0,1606809,92
2022-04-20,CCITY,16302.27731092437,14833.0,1939971,119
2022-04-20,DCC1,22868.0,17167.5,1600760,70
2022-04-20,IRE,16826.605263157893,12335.5,3197055,190
2022-04-20,IRE3,9711.8,9765.0,242795,25
2022-04-20,NCITY,15873.74358974359,12434.0,3095380,195
2022-04-20,SCITY,13678.081632653062,13372.0,2010678,147
2022-04-20,WCITY1,15536.042735042734,13558.0,1817717,117
2022-04-21,CCITY,17830.933333333334,16567.5,2139712,120
2022-04-21,DCC1,23271.084507042255,17429.0,1652247,71
2022-04-21,IRE,19397.735,17374.0,3879547,200
2022-04-21,IRE3,17743.26923076923,18478.5,461325,26
2022-04-21,NCITY,17952.582089552237,15787.0,3608469,201
2022-04-21,SCITY,15153.161073825504,16201.0,2257821,149
2022-04-21,WCITY1,17212.949579831933,16395.0,2048341,119
2022-04-22,CCITY,18453.108333333334,17109.0,2214373,120
2022-04-22,DCC1,23844.542857142857,19122.5,1669118,70
2022-04-22,IRE,19940.59,17860.5,3988118,200
2022-04-22,IRE3,18552.48148148148,19206.0,500917,27
2022-04-22,NCITY,18160.099502487563,15603.0,3650180,201
2022-04-22,SCITY,15643.053691275169,16038.0,2330815,149
2022-04-22,WCITY1,17570.756302521007,15100.0,2090920,119
2022-04-23,CCITY,17360.925,15662.0,2083311,120
2022-04-23,DCC1,20955.0,17009.0,1466850,70
2022-04-23,IRE,17516.38,15836.5,3503276,200
2022-04-23,IRE3,17597.62962962963,18493.0,475136,27
2022-04-23,NCITY,16726.97512437811,14552.0,3362122,201
2022-04-23,SCITY,14328.691275167785,14778.0,2134975,149
2022-04-23,WCITY1,15969.10924369748,14094.0,1900324,119
2022-04-24,CCITY,15793.596638655463,13875.0,1879438,119
2022-04-24,DCC1,19514.414285714287,15801.5,1366009,70
2022-04-24,IRE,16626.110552763817,14639.0,3308596,199
2022-04-24,IRE3,16664.555555555555,16741.0,449943,27
2022-04-24,NCITY,15686.393034825871,13864.0,3152965,201
2022-04-24,SCITY,13251.148648648648,13970.0,1961170,148
2022-04-24,WCITY1,14988.627118644068,13075.5,1768658,118
2022-04-25,CCITY,16680.875,15106.0,2001705,120
2022-04-25,DCC1,23592.231884057972,18587.0,1627864,69
2022-04-25,IRE,19833.885,17596.5,3966777,200
2022-04-25,IRE3,18465.814814814814,19219.0,498577,27
2022-04-25,NCITY,17774.10447761194,15640.0,3572595,201
2022-04-25,SCITY,14792.664429530201,15242.0,2204107,149
2022-04-25,WCITY1,17217.722689075632,14863.0,2048909,119
2022-04-26,CCITY,17005.108333333334,16184.5,2040613,120
2022-04-26,DCC1,23594.333333333332,19116.0,1628009,69
2022-04-26,IRE,20323.50495049505,18192.5,4105348,202
2022-04-26,IRE3,19269.37037037037,20080.0,520273,27
2022-04-26,NCITY,17848.895,15766.0,3569779,200
2022-04-26,SCITY,15192.106666666667,15404.0,2278816,150
2022-04-26,WCITY1,17461.436974789915,15840.0,2077911,119
2022-04-27,CCITY,17441.241666666665,16999.0,2092949,120
2022-04-27,DCC1,25003.897058823528,20475.5,1700265,68
2022-04-27,IRE,20385.97512437811,18280.0,4097581,201
2022-04-27,IRE3,20116.925925925927,21385.0,543157,27
2022-04-27,NCITY,18407.174129353232,16484.0,3699842,201
2022-04-27,SCITY,15840.114864864865,16151.5,2344337,148
2022-04-27,WCITY1,17278.58823529412,15809.0,2056152,119
2022-04-28,CCITY,18215.308333333334,17673.0,2185837,120
2022-04-28,DCC1,25268.75,20769.5,1718275,68
2022-04-28,IRE,20719.135,18425.0,4143827,200
2022-04-28,IRE3,19338.814814814814,21026.0,522148,27
2022-04-28,NCITY,18820.442786069652,16363.0,3782909,201
2022-04-28,SCITY,16123.369127516778,16891.0,2402382,149
2022-04-28,WCITY1,17583.697478991595,15748.0,2092460,119
2022-04-29,CCITY,18669.516666666666,17895.5,2240342,120
2022-04-29,DCC1,25297.058823529413,20992.5,1720200,68
2022-04-29,IRE,20499.455,17989.0,4099891,200
2022-04-29,IRE3,19849.51851851852,21382.0,535937,27
2022-04-29,NCITY,18940.228855721394,16761.0,3806986,201
2022-04-29,SCITY,16401.135135135137,16638.0,2427368,148
2022-04-29,WCITY1,17919.579831932773,16046.0,2132430,119
2022-04-30,CCITY,16976.866666666665,15867.0,2037224,120
2022-04-30,DCC1,20764.25,16554.5,1411969,68
2022-04-30,IRE,17033.885,15691.5,3406777,200
